time,x,y,heading,speed
1.8,302.575897184934,-601.855912923361,0.57595865315816,7.22222222222222
1.85,302.878750445581,-601.659237716272,0.575958653158149,7.22222222222222
1.9,303.181603706228,-601.462562509183,0.575958653158116,7.22222222222222
1.95,303.484456966875,-601.265887302095,0.575958653158082,7.22222222222222
2,303.787310227522,-601.069212095006,0.575958653158054,7.22222222222222
2.05,304.090163488169,-600.872536887917,0.575958653158066,7.22222222222222
2.1,304.393016748816,-600.675861680828,0.575958653158078,7.22222222222222
2.15,304.695870009463,-600.47918647374,0.575958653158098,7.22222222222222
2.2,304.99872327011,-600.282511266651,0.575958653158132,7.22222222222222
2.25,305.301576530757,-600.085836059562,0.575958653158165,7.22222222222222
2.3,305.604429791404,-599.889160852473,0.575958653158179,7.22222222222222
2.35,305.907283052051,-599.692485645385,0.575958653158179,7.22222222222222
2.4,306.210136312698,-599.495810438296,0.575958653158179,7.22222222222222
2.45,306.512989573345,-599.299135231207,0.575958653158141,7.22222222222222
2.5,306.815842833992,-599.102460024118,0.575958653158095,7.22222222222222
2.55,307.118696094639,-598.905784817029,0.575958653158055,7.22222222222222
2.6,307.421549355286,-598.709109609941,0.575958653158089,7.22222222222222
2.65,307.724402615933,-598.512434402852,0.575958653158123,7.22222222222222
2.7,308.02725587658,-598.315759195763,0.575958653158148,7.22222222222222
2.75,308.330109137227,-598.119083988675,0.575958653158148,7.22222222222222
2.8,308.632962397874,-597.922408781586,0.575958653158148,7.22222222222222
2.85,308.935815658521,-597.725733574497,0.575958653158124,7.22222222222222
2.9,309.238668919168,-597.529058367408,0.575958653158078,7.22222222222222
2.95,309.541522179815,-597.332383160319,0.575958653158033,7.22222222222222
3,309.844375440462,-597.135707953231,0.575958653158056,7.22222222222222
3.05,310.147228701109,-596.939032746142,0.575958653158101,7.22222222222222
3.1,310.450081961756,-596.742357539053,0.575958653158147,7.22222222222222
3.15,310.752935222403,-596.545682331964,0.575958653158159,7.22222222222222
3.2,311.055788483049,-596.349007124876,0.57595865315817,7.22222222222222
3.25,311.358641743696,-596.152331917787,0.575958653158174,7.22222222222222
3.3,311.661495004343,-595.955656710698,0.575958653158152,7.22222222222222
3.35,311.96434826499,-595.758981503609,0.575958653158129,7.22222222222222
3.4,312.267201525637,-595.562306296521,0.575958653158127,7.22222222222222
3.45,312.570054786284,-595.365631089432,0.575958653158149,7.22222222222222
3.5,312.872908046931,-595.168955882343,0.575958653158171,7.22222222222222
3.55,313.175761307578,-594.972280675254,0.575958653158148,7.22222222222222
3.6,313.478614568225,-594.775605468166,0.575958653158102,7.22222222222222
3.65,313.781467828872,-594.578930261077,0.575958653158057,7.22222222222222
3.7,314.084321089519,-594.382255053988,0.575958653158125,7.22222222222222
3.75,314.387174350166,-594.185579846899,0.575958653158205,7.22222222222222
3.8,314.685331927025,-593.991954052517,0.575958653158261,7.1102430025671
3.85,314.978200909396,-593.801762711554,0.575958653158162,6.98412448377838
3.9,315.265780434724,-593.615006384158,0.575958653158065,6.85798539543269
3.95,315.548069607984,-593.431685651566,0.575958653157995,6.73182496319608
4,315.825067499806,-593.251801117317,0.575958653158015,6.60564236802984
4.05,316.096773144453,-593.075353408568,0.575958653158036,6.47943674267319
4.1,316.363185537636,-592.902343177513,0.575958653158057,6.35320716777244
4.15,316.624303634152,-592.732771102914,0.575958653158086,6.22695266761294
4.2,316.88012634532,-592.56663789177,0.575958653158115,6.10067220540398
4.25,317.130652536203,-592.403944281115,0.575958653158144,5.97436467805889
4.3,317.375881022585,-592.24469103999,0.575958653158156,5.84802891040417
4.35,317.615810567679,-592.088878971574,0.575958653158164,5.7216636487408
4.4,317.850439878531,-591.93650891552,0.575958653158173,5.59526755366861
4.45,318.079767602092,-591.787581750509,0.575958653158176,5.46883919206988
4.5,318.30379232091,-591.642098397044,0.575958653158168,5.34237702813102
4.55,318.522512548403,-591.500059820525,0.575958653158159,5.21587941325999
4.6,318.735926723651,-591.361467034623,0.575958653158152,5.08934457473203
4.65,318.944033205655,-591.226321105015,0.575958653158148,4.96277060286604
4.7,319.146830266985,-591.094623153509,0.575958653158148,4.83615543649651
4.75,319.344316086733,-590.966374362616,0.575958653158148,4.70949684646148
4.8,319.536488742681,-590.841575980639,0.575958653158148,4.58279241677116
4.85,319.72334620256,-590.720229327348,0.575958653158148,4.45603952305436
4.9,319.904886314278,-590.602335800328,0.575958653158148,4.32923530779501
4.95,320.081106794941,-590.487896882109,0.575958653158148,4.20237665176625
5,320.252005218493,-590.376914148189,0.575958653158148,4.07546014093729
5.05,320.417579001738,-590.269389276115,0.575958653158148,3.94848202796142
5.1,320.577825388477,-590.165324055784,0.57595865315815,3.82143818714158
5.15,320.732741431419,-590.06472040119,0.575958653158156,3.69432406149739
5.2,320.882323971474,-589.967580363868,0.575958653158161,3.56713460020563
5.25,321.026569613926,-589.873906148374,0.575958653158166,3.43986418422775
5.3,321.165474700875,-589.783700130176,0.575958653158172,3.3125065373333
5.35,321.299035279185,-589.696964876469,0.575958653158176,3.18505461892611
5.4,321.427247062974,-589.613703170539,0.575958653158166,3.05750049400013
5.45,321.550105389446,-589.533918040441,0.575958653158142,2.9298351740859
5.5,321.66760516648,-589.457612793036,0.57595865315812,2.80204842102871
5.55,321.779740809983,-589.384791054677,0.575958653158099,2.67412850262142
5.6,321.886506168344,-589.315456820267,0.575958653158079,2.54606188512317
5.65,321.987894430481,-589.249614512974,0.57595865315806,2.41783284194672
5.7,322.083898012742,-589.187269057679,0.575958653158043,2.28942294937162
5.75,322.174508418167,-589.128425972374,0.575958653158026,2.16081042754023
5.8,322.259716059074,-589.073091483371,0.575958653158031,2.03196926573252
5.85,322.339510030096,-589.021272672697,0.575958653158043,1.90286804073442
5.9,322.413877812933,-588.972977669834,0.575958653158054,1.77346828848582
5.95,322.482804884833,-588.928215905965,0.575958653158065,1.64372220832577
6,322.54627418772,-588.886998458735,0.575958653158074,1.51356933969406
6.05,322.603034126064,-588.850138123785,0.575958653158083,1.35356933969406
6.1,322.653084699864,-588.817634901116,0.57595865315809,1.19356933969406
6.15,322.696425909121,-588.789488790726,0.575958653158097,1.03356933969406
6.2,322.733057753834,-588.765699792616,0.575958653158102,0.873569339694058
6.25,322.762980234003,-588.746267906787,0.575958653158107,0.713569339694058
6.3,322.786193349629,-588.731193133238,0.57595865315811,0.553569339694058
6.35,322.802697100711,-588.720475471969,0.575958653158113,0.393569339694058
6.4,322.81947051207,-588.709582691268,0.575958653158115,0.4
6.45,322.836243923429,-588.698689910568,0.575958653158118,0.4
6.5,322.853017334788,-588.687797129868,0.57595865315812,0.4
6.55,322.869790746147,-588.676904349168,0.575958653158123,0.4
6.6,322.886564157506,-588.666011568467,0.575958653158125,0.4
6.65,322.903337568865,-588.655118787767,0.575958653158128,0.4
6.7,322.920110980224,-588.644226007067,0.57595865315813,0.4
6.75,322.936884391583,-588.633333226366,0.575958653158133,0.4
6.8,322.953657802942,-588.622440445666,0.575958653158135,0.4
6.85,322.970431214301,-588.611547664966,0.575958653158138,0.4
6.9,322.987204625659,-588.600654884266,0.57595865315814,0.4
6.95,323.003978037018,-588.589762103565,0.575958653158143,0.4
7,323.020751448377,-588.578869322865,0.575958653158146,0.4
7.05,323.037524859736,-588.567976542165,0.575958653158148,0.4
7.1,323.054298271095,-588.557083761464,0.575958653158148,0.4
7.15,323.071071682454,-588.546190980764,0.575958653158149,0.4
7.2,323.087845093813,-588.535298200064,0.57595865315815,0.4
7.25,323.104618505172,-588.524405419363,0.57595865315815,0.4
7.3,323.121391916531,-588.513512638663,0.575958653158151,0.4
7.35,323.13816532789,-588.502619857963,0.575958653158152,0.4
7.4,323.154938739248,-588.491727077262,0.575958653158152,0.4
7.45,323.171712150607,-588.480834296562,0.575958653158153,0.4
7.5,323.188485561966,-588.469941515862,0.575958653158153,0.4
7.55,323.205258973325,-588.459048735162,0.575958653158154,0.4
7.6,323.222032384684,-588.448155954461,0.575958653158155,0.4
7.65,323.238805796043,-588.437263173761,0.575958653158155,0.4
7.7,323.255579207402,-588.426370393061,0.575958653158156,0.4
7.75,323.272352618761,-588.41547761236,0.575958653158156,0.4
7.8,323.28912603012,-588.40458483166,0.575958653158157,0.4
7.85,323.305899441479,-588.39369205096,0.575958653158158,0.4
7.9,323.322672852837,-588.38279927026,0.575958653158158,0.4
7.95,323.339446264196,-588.371906489559,0.575958653158159,0.4
8,323.356219675555,-588.361013708859,0.57595865315816,0.4
8.05,323.379603386185,-588.352037543342,0.57595865315816,0.49
8.1,323.407282064074,-588.341412694363,0.575958653158161,0.58
8.15,323.439255709222,-588.329139161922,0.575958653158162,0.67
8.2,323.475524321628,-588.315216946019,0.575958653158163,0.76
8.25,323.516087901292,-588.299646046654,0.575958653158165,0.85
8.3,323.560946448216,-588.282426463826,0.575958653158166,0.94
8.35,323.610099962397,-588.263558197536,0.575958653158168,1.03
8.4,323.663548443838,-588.243041247784,0.57595865315817,1.12
8.45,323.721291892537,-588.220875614569,0.575958653158171,1.21
8.5,323.783330308495,-588.197061297892,0.575958653158173,1.3
8.55,323.849663691711,-588.171598297753,0.575958653158176,1.39
8.6,323.920292042186,-588.144486614152,0.575958653158178,1.48
8.65,323.995215359919,-588.115726247089,0.575958653158175,1.57
8.7,324.074433644911,-588.085317196563,0.57595865315817,1.66
8.75,324.157946897162,-588.053259462575,0.575958653158165,1.75
8.8,324.245755116671,-588.019553045125,0.575958653158159,1.84
8.85,324.337858303439,-587.984197944213,0.575958653158153,1.93
8.9,324.434256457466,-587.947194159838,0.575958653158147,2.02
8.95,324.534949578751,-587.908541692001,0.57595865315814,2.11
9,324.639937667295,-587.868240540702,0.575958653158134,2.2
9.05,324.749220723097,-587.826290705941,0.575958653158126,2.29
9.1,324.862798746158,-587.782692187717,0.575958653158119,2.38
9.15,324.980671736478,-587.737444986032,0.575958653158122,2.47
9.2,325.102839694056,-587.690549100884,0.57595865315813,2.56
9.25,325.229302618893,-587.642004532273,0.575958653158138,2.65
9.3,325.360060510988,-587.591811280201,0.575958653158147,2.74
9.35,325.495113370342,-587.539969344666,0.575958653158155,2.83
9.4,325.634461196955,-587.486478725669,0.575958653158164,2.92
9.45,325.778103990826,-587.43133942321,0.575958653158174,3.01
9.5,325.926041751956,-587.374551437289,0.575958653158176,3.1
9.55,326.078274480344,-587.316114767905,0.575958653158171,3.19
9.6,326.234802175991,-587.256029415059,0.575958653158166,3.28
9.65,326.395624838897,-587.194295378751,0.575958653158161,3.37
9.7,326.560742469061,-587.130912658981,0.575958653158156,3.46
9.75,326.730030458684,-587.065689376564,0.57595865315815,3.55
9.8,326.785603415503,-587.087882380034,0.729977275935779,3.64
9.85,326.797569292854,-587.216435371992,1.016507668051,3.73
9.9,326.886916006824,-587.370078134633,1.30995166212075,3.82
9.95,327.059055928919,-587.525717225427,1.61030925814502,3.91
10,327.311926181654,-587.659012687204,1.91758045612382,4
10.05,327.476178029817,-587.643302924304,2.10755138279348,4.09
10.1,327.395908904106,-587.436896534208,2.0947471349261,4.18
10.15,327.313811051017,-587.227236994107,2.08166719751134,4.27
10.2,327.22989061899,-587.014358333047,2.0683115705492,4.36
10.25,327.144152375698,-586.798295187821,2.05468025403967,4.45
10.3,327.065562857054,-586.574058247916,2.04077241456262,4.54
10.35,326.988567072209,-586.344798395989,2.02658856880894,4.63
10.4,326.909999410558,-586.11232668749,2.01212901115076,4.72
10.45,326.829858530598,-585.876679962406,1.99739374158809,4.81
10.5,326.754803325138,-585.634680650113,1.98238269595574,4.9
10.55,326.685270493972,-585.386153474827,1.96709587000185,4.99
10.6,326.614398405296,-585.134444691397,1.9515333297522,5.08
10.65,326.542178657899,-584.879592793911,1.93569507520678,5.17
10.7,326.478032103243,-584.621380214028,1.91978249176593,5.19444444444444
10.75,326.421009752233,-584.361544628683,1.90387036628575,5.19444444444444
10.8,326.3644371112,-584.102816218253,1.88795824080557,5.19444444444444
10.85,326.308287485361,-583.845204959222,1.87204611532539,5.19444444444444
10.9,326.263054456585,-583.585151010727,1.8561333219364,5.19444444444444
10.95,326.22273614507,-583.324690318261,1.84022023995887,5.19444444444444
11,326.18275962216,-583.065373340797,1.82430715798133,5.19444444444444
11.05,326.143097453043,-582.807207753793,1.8083940760038,5.19444444444444
11.1,326.116745478825,-582.546677863849,1.79087738926854,5.19444444444444
11.15,326.093012349048,-582.286810108459,1.77307330569128,5.19444444444444
11.2,326.06953158317,-582.028253623392,1.75526922211401,5.19444444444444
11.25,326.046268111502,-581.771014874047,1.73746513853675,5.19444444444444
11.3,326.040545816035,-581.511262530995,1.72146950403854,5.19444444444444
11.35,326.035001301852,-581.252693702897,1.70547794529029,5.19444444444444
11.4,326.029566850228,-580.995320236998,1.68948638654204,5.19444444444444
11.45,326.026549877542,-580.738822362108,1.67350641803789,5.19444444444444
11.5,326.037089111266,-580.481657058735,1.65759344576086,5.19444444444444
11.55,326.047652675794,-580.225687570372,1.64168047348383,5.19444444444444
11.6,326.058212068072,-579.970914805308,1.6257675012068,5.19444444444444
11.65,326.073454518818,-579.716987534228,1.60985447415255,5.19444444444444
11.7,326.099786376377,-579.463425780641,1.59394131757485,5.19444444444444
11.75,326.126028475857,-579.211059860976,1.57802816099715,5.19444444444444
11.8,326.152152304311,-578.959888264224,1.56211500441944,5.19444444444444
11.85,326.185239993611,-578.709815171922,1.54620228055726,5.19444444444444
11.9,326.226951107869,-578.460815568091,1.53029009213326,5.19444444444444
11.95,326.268458650413,-578.213002057273,1.51437790370925,5.19444444444444
12,326.309734294867,-577.966370714785,1.49846571528525,5.19444444444444
12.05,326.360231627945,-577.721375356147,1.48255121160915,5.19444444444444
12.1,326.416849660483,-577.477862548056,1.46663514297293,5.19444444444444
12.15,326.473151186816,-577.235516812018,1.45071907433671,5.19444444444444
12.2,326.529108241672,-576.994331824976,1.43480300570049,5.19444444444444
12.25,326.596320523739,-576.756764828331,1.41753925068968,5.19444444444444
12.3,326.667017306751,-576.521290427629,1.39981763503112,5.19444444444444
12.35,326.737205207492,-576.287076878651,1.38209601937256,5.19444444444444
12.4,326.806850394979,-576.054112756554,1.364374403714,5.19444444444444
12.45,326.891893411144,-575.82365669006,1.34813185642344,5.19444444444444
12.5,326.978258768677,-575.594470559549,1.33206071581403,5.19444444444444
12.55,327.064072181717,-575.366390564512,1.31598957520461,5.19444444444444
12.6,327.150025008834,-575.139571958575,1.29992569275233,5.19444444444444
12.65,327.250317312559,-574.917297751619,1.28401275195137,5.19444444444444
12.7,327.349986376028,-574.696083979308,1.2680998111504,5.19444444444444
12.75,327.449006340322,-574.475917759618,1.25218687034944,5.19444444444444
12.8,327.550324111196,-574.257707782367,1.23627388444316,5.19444444444444
12.85,327.663165247048,-574.044309866477,1.22036071305691,5.19444444444444
12.9,327.775281262439,-573.831917567267,1.20444754167066,5.19444444444444
12.95,327.886647381547,-573.620515817423,1.18853437028442,5.19444444444444
13,328.002377721083,-573.412034776244,1.17262151726441,5.19444444444444
13.05,328.127050568371,-573.208201015484,1.15670926775718,5.19444444444444
13.1,328.250901092003,-573.005309382444,1.14079701824995,5.19444444444444
13.15,328.373905774904,-572.803342715291,1.12488476874272,5.19444444444444
13.2,328.5032203767,-572.60552355626,1.10896927424476,5.19444444444444
13.25,328.638964438316,-572.411898380073,1.09305047022749,5.19444444444444
13.3,328.773793653673,-572.219143929011,1.07713166621022,5.19444444444444
13.35,328.907685910344,-572.027241027237,1.06121286219295,5.19444444444444
13.4,329.04873182749,-571.842619737902,1.0441844336776,5.19444444444444
13.45,329.193140465317,-571.662411820639,1.02654477512231,5.19444444444444
13.5,329.336391330603,-571.483049518785,1.00890511656702,5.19444444444444
13.55,329.478459813751,-571.304506062509,0.991265458011735,5.19444444444444
13.6,329.632529543576,-571.132219723327,0.974809035461486,5.19444444444444
13.65,329.788912585586,-570.962076790446,0.958658580542988,5.19444444444444
13.7,329.944188454438,-570.792636465512,0.94250812562449,5.19444444444444
13.75,330.098338034265,-570.623875027325,0.926357670705993,5.19444444444444
13.8,330.264083877302,-570.464195249317,0.910431526003179,5.19444444444444
13.85,330.431789480933,-570.302490164456,0.894242908267372,5.28444444444444
13.9,330.600645026876,-570.138244474339,0.877778580263145,5.37444444444444
13.95,330.773048061538,-569.973408350253,0.861038487180208,5.46444444444444
14,330.957295671906,-569.814661842203,0.844022442582589,5.55444444444444
14.05,331.142727736557,-569.65347706171,0.826730682919475,5.64444444444444
14.1,331.329282756664,-569.489824787653,0.809163208190867,5.73444444444444
14.15,331.52548504332,-569.331467687011,0.791320656602991,5.82444444444444
14.2,331.727512716663,-569.174957256446,0.773202748716009,5.91444444444444
14.25,331.930680379431,-569.016058141978,0.754809140934447,6.00444444444444
14.3,332.13876516233,-568.858681199846,0.736136723914827,6.09444444444444
14.35,332.354932587914,-568.710575372105,0.717405800949072,6.11111111111111
14.4,332.56947616096,-568.562745073685,0.698674877983317,6.11111111111111
14.45,332.782565855506,-568.415524513389,0.679902116922075,6.11111111111111
14.5,333.002141425629,-568.285341292808,0.659245390113067,6.11111111111111
14.55,333.219131814712,-568.154311967661,0.638588663304058,6.11111111111111
14.6,333.413201122908,-567.993665692923,0.61793193649505,6.11111111111111
14.65,333.618463052809,-567.842748042884,0.598446041206513,6.11111111111111
14.7,333.827145663707,-567.694593893211,0.579352512084443,6.11111111111111
14.75,334.035309351997,-567.545646579114,0.560258982962373,6.11111111111111
14.8,334.24835880037,-567.403256375549,0.541342865974052,6.11111111111111
14.85,334.466860182197,-567.268170520002,0.522621839766455,6.11111111111111
14.9,334.684906728612,-567.13229508602,0.503900813558858,6.11111111111111
14.95,334.904404905275,-566.998928816486,0.485179709969014,6.11111111111111
15,335.130879891119,-566.877697108193,0.466458303585351,6.11111111111111
15.05,335.35694506428,-566.755651501645,0.447736897201689,6.11111111111111
15.1,335.582615733004,-566.632784467649,0.429015490818027,6.11111111111111
15.15,335.815618654405,-566.524712716871,0.410294992617701,6.11111111111111
15.2,336.048831286089,-566.416966701182,0.391574561919266,6.11111111111111
15.25,336.281696180628,-566.308378496324,0.372854131220832,6.11111111111111
15.3,336.518971649949,-566.210308741606,0.354125075126761,6.11111111111111
15.35,336.758394761754,-566.117289125302,0.335391537689943,6.11111111111111
15.4,336.997517556869,-566.023407916878,0.316658000253125,6.11111111111111
15.45,337.2369832612,-565.936011576969,0.297220026087376,6.11111111111111
15.5,337.477144520075,-565.859345048508,0.276658498642305,6.11111111111111
15.55,337.717005545926,-565.781621138056,0.256096971197235,6.11111111111111
15.6,337.957600788856,-565.704970494086,0.235690352054185,6.11111111111111
15.65,338.205935157229,-565.644160855008,0.216504147975038,6.11111111111111
15.7,338.45406393361,-565.582416501282,0.197317943895892,6.11111111111111
15.75,338.702005088365,-565.519733660655,0.178131739816745,6.11111111111111
15.8,338.954082605964,-565.471717451484,0.159336278413573,6.11111111111111
15.85,339.206835681255,-565.425773075371,0.140615295792124,6.11111111111111
15.9,339.459461048468,-565.378926484054,0.121894313170675,6.11111111111111
15.95,339.713502819134,-565.341681317846,0.103173084039915,6.11111111111111
16,339.968616162543,-565.311546893108,0.0844516667954069,6.11111111111111
16.05,340.223652640715,-565.280504464811,0.0657302495508985,6.11111111111111
16.1,340.479087708371,-565.254045285726,0.0470091035697493,6.11111111111111
16.15,340.735578449261,-565.239836775658,0.0282886075725227,6.11111111111111
16.2,340.992043418097,-565.224717468629,0.00956811157529617,6.11111111111111
16.25,341.248507697833,-565.209093568485,-0.00915271786928649,6.11111111111111
16.3,341.505341869803,-565.210863642508,-0.0278885624188899,6.11111111111111
16.35,341.762201491143,-565.21172141526,-0.0466244069684933,6.11111111111111
16.4,342.01910364912,-565.211667523648,-0.0653602515180967,6.11111111111111
16.45,342.27215272628,-565.224437276231,-0.0853926875673519,6.11111111111111
16.5,342.523981821893,-565.240746609556,-0.105859634156594,6.11111111111111
16.55,342.775925993107,-565.255972948178,-0.126326580745837,6.11111111111111
16.6,343.028456094237,-565.280027303786,-0.146227533173355,6.11111111111111
16.65,343.281624796924,-565.313989598334,-0.165506091627226,6.11111111111111
16.7,343.534952697926,-565.346998803789,-0.184784650081097,6.11111111111111
16.75,343.788088853961,-565.382985624733,-0.203949708457447,6.11111111111111
16.8,344.03996879951,-565.43342659867,-0.22267064530748,6.11111111111111
16.85,344.292049970995,-565.482978864765,-0.241391582157512,6.11111111111111
16.9,344.544348969628,-565.531646345666,-0.260112519007544,6.11111111111111
16.95,344.792895910273,-565.596393704204,-0.278833911090633,6.11111111111111
17,345.041397363698,-565.66152561328,-0.297555337009503,6.11111111111111
17.05,345.290165981503,-565.725786314308,-0.316276762928374,6.11111111111111
17.1,345.535672784728,-565.800978010579,-0.334997618409571,6.11111111111111
17.15,345.779637216578,-565.881438358485,-0.353718177518656,6.11111111111111
17.2,346.023917266138,-565.961043947971,-0.372438736627741,6.11111111111111
17.25,346.266017096202,-566.046561586057,-0.391165955523978,6.11111111111111
17.3,346.504458562951,-566.142018976599,-0.409903796560411,6.11111111111111
17.35,346.743263819952,-566.236639137776,-0.428641637596844,6.11111111111111
17.4,346.981166617605,-566.332153135838,-0.447563652021271,6.11111111111111
17.45,347.209406170423,-566.440344136957,-0.467936640823112,6.11111111111111
17.5,347.438132453519,-566.547572026816,-0.488309629624953,6.11111111111111
17.55,347.667364985984,-566.653846920744,-0.508682618426793,6.11111111111111
17.6,347.891134859183,-566.775469149429,-0.528213686436597,6.11111111111111
17.65,348.114259103154,-566.899346568493,-0.547584277388851,6.11111111111111
17.7,348.33789123935,-567.022391085611,-0.566954868341105,6.11111111111111
17.75,348.557163835447,-567.154543644115,-0.585956961572694,6.11111111111111
17.8,348.773221288663,-567.293503741003,-0.604677850466295,6.11111111111111
17.85,348.98979675628,-567.431714207263,-0.623398739359896,6.11111111111111
17.9,349.203764704954,-567.573714692493,-0.642119788292233,6.11111111111111
17.95,349.410755776154,-567.725839503921,-0.660841220699159,6.11111111111111
18,349.618306157103,-567.877244903072,-0.679562653106084,6.11111111111111
18.05,349.826185199556,-568.028267323956,-0.698280254390552,6.11111111111111
18.1,350.023656313262,-568.193270840028,-0.71682534056878,6.11111111111111
18.15,350.221714889848,-568.357600247877,-0.735370426747008,6.11111111111111
18.2,350.420373328974,-568.521266557344,-0.753915512925236,6.11111111111111
18.25,351.278326856003,-569.166051426856,-0.456719709500944,6.11111111111111
18.3,352.476349095018,-569.59443485076,-0.0642650319311469,5.95111111111111
18.35,353.639697321202,-569.63509362148,0.317638212933251,5.79111111111111
18.4,354.419175921302,-569.398913740783,0.580603988940138,5.63111111111111
18.45,354.709214834948,-569.164683121147,0.637390334716489,5.47111111111111
18.5,354.982304335298,-568.932804520217,0.69251599125811,5.31111111111111
18.55,355.238892553452,-568.704208443849,0.745980958565009,5.15111111111111
18.6,355.430492154953,-568.493556369906,0.767944870877543,5
18.65,355.584277416145,-568.292916534779,0.767944870877533,5
18.7,355.738062677338,-568.092276699652,0.767944870877523,5
18.75,355.89184793853,-567.891636864524,0.767944870877513,5
18.8,356.045633199722,-567.690997029397,0.767944870877503,5
18.85,356.199418460915,-567.490357194269,0.767944870877492,5
18.9,356.353203722107,-567.289717359142,0.767944870877481,5
18.95,356.5069889833,-567.089077524014,0.767944870877471,5
19,356.660774244492,-566.888437688887,0.767944870877478,5
19.05,356.814559505685,-566.68779785376,0.767944870877499,5
19.1,356.968344766877,-566.487158018632,0.767944870877519,5
19.15,357.12213002807,-566.286518183505,0.76794487087754,5
19.2,357.275915289262,-566.085878348377,0.767944870877543,5
19.25,357.429700550455,-565.88523851325,0.767944870877533,5
19.3,357.583485811647,-565.684598678122,0.767944870877523,5
19.35,357.737271072839,-565.483958842995,0.767944870877513,5
19.4,357.891056334032,-565.283319007867,0.767944870877503,5
19.45,358.044841595224,-565.08267917274,0.767944870877493,5
19.5,358.198626856417,-564.882039337612,0.767944870877483,5
19.55,358.352412117609,-564.681399502485,0.767944870877473,5
19.6,358.506197378802,-564.480759667358,0.767944870877475,5
19.65,358.659982639994,-564.28011983223,0.767944870877484,5
19.7,358.813767901187,-564.079479997103,0.767944870877493,5
19.75,358.967553162379,-563.878840161975,0.767944870877502,5
19.8,359.121338423571,-563.678200326848,0.767944870877495,5
19.85,359.275123684764,-563.47756049172,0.767944870877476,5
19.9,359.428908945956,-563.276920656593,0.767944870877457,5
19.95,359.582694207149,-563.076280821466,0.767944870877438,5
20,359.736479468341,-562.875640986338,0.767944870877453,5
20.05,359.890264729534,-562.67500115121,0.767944870877492,5
20.1,360.044049990726,-562.474361316083,0.767944870877532,5
20.15,360.197835251919,-562.273721480956,0.767944870877571,5
20.2,360.351620513111,-562.073081645828,0.767944870877565,5
20.25,360.505405774304,-561.872441810701,0.767944870877524,5
20.3,360.659191035496,-561.671801975573,0.767944870877484,5
20.35,360.812976296688,-561.471162140446,0.767944870877444,5
20.4,360.966761557881,-561.270522305318,0.767944870877444,5
20.45,361.120546819073,-561.069882470191,0.767944870877475,5
20.5,361.274332080266,-560.869242635063,0.767944870877505,5
20.55,361.428117341458,-560.668602799936,0.767944870877535,5
20.6,361.581902602651,-560.467962964809,0.767944870877537,5
20.65,361.735687863843,-560.267323129681,0.767944870877517,5
20.7,361.889473125036,-560.066683294554,0.767944870877497,5
20.75,362.043258386228,-559.866043459426,0.767944870877478,5
